track.uri,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,time_signature,club_compatible
0hxzA1He6ueCrdxZ3AIpCe,0.0528,0.397,286013.0,0.46,6.03e-05,0.206,-11.757,0.0266,78.283,0.198,9.0,4.0,no
0mgFy2EDy4WyGazhI7FVJM,0.17,0.518,257120.0,0.737,0.0112,0.394,-12.775,0.0318,104.128,0.348,7.0,4.0,no
61ZSg46VIZfOpmcEmUZEpi,0.0636,0.573,244680.0,0.889,0.0,0.225,-5.677,0.0415,130.303,0.538,0.0,4.0,no
173PnvZh4grHTf31DPXDbJ,0.000364,0.514,219933.0,0.639,0.895,0.136,-12.348,0.0358,145.499,0.661,2.0,4.0,no
71W6XAYjPyBAUHZQH1zzhH,0.223,0.675,238493.0,0.515,0.0354,0.114,-13.567,0.0292,101.929,0.814,11.0,4.0,no
1cBMPX3f3O1pTCaAdLNQL4,0.000593,0.681,351320.0,0.714,6.32e-05,0.0802,-12.857,0.0617,117.717,0.439,2.0,4.0,no
3X7uFMzJrEE0sxn62qd8Ch,0.0299,0.643,270333.0,0.802,0.0,0.0719,-4.92,0.0227,95.99,0.53,6.0,4.0,no
7q3MflmodGZlOgZ799EpAb,0.204,0.431,267267.0,0.569,0.0,0.302,-10.774,0.0781,131.442,0.18,8.0,4.0,no
6PzjPyxyy7asBmcCN9AU97,0.117,0.738,219013.0,0.468,0.0136,0.0486,-14.148,0.0289,107.111,0.9,11.0,4.0,no
28o8m1o9RGtySbmQJtAvym,0.415,0.668,260840.0,0.43,8.9e-06,0.0569,-15.021,0.0311,92.428,0.772,9.0,4.0,no
5HIDIRwU38XVBozdoQwCml,0.0377,0.881,227947.0,0.494,3.84e-05,0.28,-12.163,0.0528,125.44,0.917,6.0,4.0,no
3wyM8rkowHQQrnTa32DsUJ,0.00453,0.785,250760.0,0.48,5.02e-06,0.049,-14.905,0.0558,111.482,0.896,1.0,4.0,no
0np1QCxJVNZZHKGSKF7Yzd,0.611,0.589,237333.0,0.725,0.011,0.221,-10.985,0.0267,111.077,0.622,0.0,4.0,no
3wX42sUHbYqIC1ILpa4Akm,0.0807,0.716,204200.0,0.661,0.00883,0.0535,-14.694,0.0365,107.288,0.921,6.0,4.0,no
03spDZnDL4B8IkjLXZ48NB,0.223,0.611,190840.0,0.388,4.46e-06,0.0732,-15.226,0.0361,145.157,0.568,10.0,4.0,no
4PatWwQ0B54PO4chQavGdn,0.16,0.731,230013.0,0.538,0.00748,0.0716,-13.344,0.0313,122.63,0.912,9.0,4.0,no
75mx4MRQt4l7Gs49JSc6QV,0.0972,0.434,321173.0,0.324,4.76e-05,0.0996,-13.994,0.0289,146.088,0.18,7.0,4.0,no
1y8TSlMsECCLQEQiw0WkSc,0.161,0.774,260933.0,0.462,0.00022,0.0433,-12.758,0.056,122.787,0.818,7.0,4.0,no
3PUrao7xB9jYq31eKVjrV6,0.0978,0.581,163960.0,0.483,0.000214,0.141,-13.518,0.0502,103.176,0.811,11.0,4.0,no
1T1WtUy7iy96qN1k5KDTDz,0.624,0.693,222680.0,0.969,0.00425,0.356,-5.093,0.0407,120.04,0.876,0.0,4.0,no
3vMoHZfDnfGBwEKKMd33Bq,0.628,0.3,281573.0,0.265,0.0,0.28,-13.593,0.0316,135.91,0.314,0.0,3.0,no
482pOo6IOI0qNNHxkQFEDn,0.716,0.517,173813.0,0.277,0.0,0.578,-12.892,0.0353,74.839,0.281,5.0,4.0,no
4QDzYBV5x1GWrhpB8FQoOI,0.00125,0.668,204653.0,0.685,0.0293,0.103,-13.127,0.0382,131.218,0.818,4.0,4.0,no
3HXS6tuI1xSY2gz9ErQpWy,0.663,0.566,238013.0,0.404,0.000182,0.132,-10.514,0.0264,81.658,0.2,7.0,4.0,no
7JmegHLVnCcuwCUKH51z5A,0.0589,0.66,209573.0,0.637,1.95e-05,0.0372,-12.045,0.0343,135.167,0.89,9.0,4.0,no
3DELXBOaCxwyLBr3s5AAlN,0.00482,0.746,246200.0,0.739,0.883,0.0731,-12.912,0.0527,112.824,0.666,7.0,4.0,no
5niJaBcWtydYNTqIQofOeJ,0.00866,0.533,176067.0,0.943,0.0,0.61,-9.775,0.0775,143.055,0.327,9.0,4.0,no
1tDH02wIa3ysGiAe4qsLXL,0.388,0.62,195160.0,0.715,0.00439,0.66,-13.254,0.108,176.69,0.908,4.0,4.0,no
7AlQT56eBeilpWORKtxREC,0.0224,0.85,219587.0,0.742,0.381,0.077,-15.313,0.0705,111.339,0.643,10.0,4.0,no
53NWOfQXdEmbHqg5FGeXlG,0.0909,0.684,228440.0,0.724,8.77e-05,0.11,-11.249,0.033,92.272,0.729,5.0,4.0,no
5TgD3Wh5ZUZnUU4tmVvJbx,0.207,0.705,212000.0,0.898,0.00118,0.702,-6.371,0.0702,136.282,0.657,5.0,4.0,no
3HbDHG6oHKjc6mc9JREW7T,0.256,0.918,255613.0,0.616,0.0309,0.144,-12.414,0.0564,117.502,0.893,0.0,4.0,no
2HrAvfx1IQcuGN2k6misBO,0.0498,0.755,200280.0,0.438,2.76e-06,0.0719,-13.623,0.033,126.015,0.766,9.0,4.0,no
7BvzwNtc32hFglzfwIZALi,0.278,0.588,205547.0,0.195,0.0,0.476,-15.777,0.067,138.836,0.611,9.0,4.0,no
7fZL8llLPKGqOYOJoDuHOs,0.0535,0.878,305933.0,0.325,0.00876,0.0323,-14.617,0.045,110.606,0.969,0.0,4.0,no
4A5VaeDFaX7XKV0JnsRSxw,0.125,0.333,275333.0,0.54,1.23e-05,0.0581,-11.68,0.0373,132.013,0.465,1.0,5.0,no
0bfmfUQQ291rU0BUxc33u0,0.0836,0.775,214200.0,0.647,0.0,0.0791,-10.832,0.0952,113.297,0.888,8.0,4.0,no
51VSKyT8XfhAscvagBB4bn,0.0838,0.728,240187.0,0.682,0.00203,0.221,-11.576,0.0393,115.218,0.836,7.0,4.0,no
499sUf7LMdghgeVhd7qcsj,0.226,0.471,177080.0,0.853,0.00116,0.933,-7.866,0.0573,81.486,0.832,2.0,4.0,no
6oDOACuzVZPMNaAfLGpCWG,0.0596,0.458,237827.0,0.653,0.00139,0.109,-8.829,0.0328,125.321,0.638,0.0,4.0,no
0YKUxdIOWYXnkenH5A7d7N,0.338,0.34,170760.0,0.429,0.0,0.0819,-7.916,0.0275,103.082,0.349,10.0,4.0,no
42JjPIkEX4zgQL55WdsoiT,0.271,0.547,211733.0,0.452,0.0,0.121,-12.703,0.0304,123.148,0.455,0.0,4.0,no
7nvqg2Lkn7mYnmtP5egCmr,0.0197,0.557,194000.0,0.855,0.758,0.952,-7.945,0.0745,127.095,0.601,11.0,4.0,no
38kFkxxp18NKg0xMFP2lBO,0.000596,0.398,201467.0,0.672,2.54e-05,0.054,-10.092,0.0323,110.979,0.335,7.0,4.0,no
4pzV5OBrz4DpCbDr0QOctN,0.196,0.201,292853.0,0.686,0.000635,0.142,-10.743,0.0453,173.449,0.604,5.0,4.0,no
3bFK0tj9d6IWdAUSX3oylo,0.108,0.554,194653.0,0.571,2.67e-06,0.0951,-12.016,0.0616,116.408,0.772,0.0,4.0,no
1U7eTC0WToHSwMs6MzFmli,0.301,0.626,169680.0,0.592,0.0,0.439,-10.409,0.0272,128.276,0.674,7.0,4.0,no
46JJ8P6y6Xi9LigXAXB3po,0.0916,0.549,177800.0,0.547,2.26e-06,0.205,-8.681,0.0452,129.814,0.972,11.0,4.0,no
6P3xs4yJMDVMAQybdGWDUO,0.0578,0.596,174040.0,0.473,0.0,0.118,-12.048,0.0295,130.517,0.964,0.0,4.0,no
5rZc22hR4ANJCN65G8NAbD,0.695,0.549,254227.0,0.242,0.000301,0.0976,-20.792,0.0686,104.793,0.397,0.0,4.0,no
4BzypjTz1Ziwsy3tby1PcF,6.44e-05,0.481,251747.0,0.949,0.000353,0.2,-10.451,0.0421,134.299,0.881,0.0,4.0,no
5QlxJMuPUxn2J2rcudSK9Z,0.419,0.691,176907.0,0.604,0.0,0.19,-9.634,0.0414,123.076,0.741,0.0,4.0,no
3caFYAJPwGF5LrED5rfRMl,0.727,0.808,183880.0,0.504,0.0159,0.0696,-17.177,0.0917,108.851,0.864,7.0,4.0,no
7bznzicO9bLBhe6SufE0Vw,0.0375,0.772,218707.0,0.633,0.0168,0.0497,-10.24,0.0334,115.601,0.969,0.0,4.0,no
17BI1NWlPDJPA59UntPCxq,0.368,0.401,188507.0,0.688,2.18e-06,0.217,-9.613,0.0427,77.066,0.665,0.0,4.0,no
0Bi9EKQ7Fv8lX9SKpKUw7G,0.845,0.257,295107.0,0.231,0.000754,0.108,-13.377,0.0282,83.122,0.254,3.0,4.0,no
6AhUX0ObPgTnS5GGFrRidN,0.443,0.623,205587.0,0.427,0.0,0.1,-14.58,0.05,99.167,0.899,6.0,4.0,no
0tvdV7YlyGAw3DDIjAsFkH,0.127,0.598,208213.0,0.433,0.0,0.227,-13.54,0.0341,126.117,0.818,9.0,4.0,no
3mL0pzaHLsjJoaGfvQWyD5,0.0645,0.697,215320.0,0.766,0.000998,0.116,-9.377,0.0312,125.924,0.98,9.0,4.0,no
3IMwTeQ15AjQpNi2IcF5jk,0.472,0.601,143933.0,0.547,0.0,0.0564,-9.64,0.12,168.656,0.827,5.0,4.0,no
71J4xXq353OxsC03ohpN7F,0.669,0.413,200427.0,0.289,0.000157,0.0515,-11.452,0.0274,65.725,0.18,4.0,4.0,no
0CohdpKZXOLHAWx5ngdg34,0.444,0.681,197893.0,0.401,0.0,0.218,-12.352,0.0619,112.171,0.638,7.0,4.0,no
5M8Kb5GfPUMGFp4KZynA5j,0.864,0.329,180427.0,0.298,0.000953,0.365,-11.154,0.0296,145.965,0.444,2.0,3.0,no
43UvRcDEV8kWHUwR5Y1tou,0.645,0.565,194747.0,0.46,0.037,0.118,-10.52,0.0527,76.788,0.879,2.0,4.0,no
6XYerLIb6ttV1E2Cyjrx4S,0.149,0.679,183933.0,0.593,0.0001,0.54,-13.018,0.0366,99.421,0.963,9.0,4.0,no
0S8zL8qyy9V1nhqekSRKHd,0.743,0.265,182400.0,0.287,0.000118,0.161,-11.068,0.0285,147.032,0.233,0.0,4.0,no
2WmiXaTaSgBj4oKWyVvqvq,0.139,0.63,213800.0,0.64,0.0,0.267,-11.504,0.125,131.464,0.6,6.0,4.0,no
3IBYB8YMt8DxevRVTB7xPi,0.112,0.666,215360.0,0.715,1.7e-06,0.118,-7.935,0.045,119.634,0.739,0.0,4.0,no
1KyHh6DIonS8yc1KKo7y3y,0.0239,0.588,199480.0,0.789,0.00759,0.0543,-10.408,0.0684,122.498,0.72,5.0,4.0,no
3ZR1Gl00cXZFPpSpqutIik,0.81,0.557,170520.0,0.425,0.00258,0.0605,-9.891,0.0342,88.931,0.845,6.0,4.0,no
3V398efQMKBD0gTsb51vpD,0.0231,0.523,193200.0,0.694,0.0234,0.206,-7.262,0.0353,130.024,0.697,0.0,4.0,no
5LUh0sfYlGGCdSLvCdIoKi,0.00262,0.418,228347.0,0.956,5.63e-06,0.239,-7.87,0.0716,142.21,0.462,0.0,4.0,no
7CMvExhtYQo8K0ykjuovFa,0.00503,0.69,211440.0,0.738,0.0476,0.197,-10.647,0.0358,96.03,0.847,6.0,4.0,no
0iSKYI7o1lcKlKMf4HiAM4,0.406,0.387,247467.0,0.444,1e-05,0.112,-8.88,0.0377,120.944,0.238,2.0,4.0,no
0DaWFvmuXEKCru9kZ83oFa,0.0115,0.758,283467.0,0.653,0.000657,0.217,-11.03,0.0457,124.552,0.809,0.0,4.0,no
0sOoqUmttHP2gKSdlrlAJU,0.396,0.536,123960.0,0.413,3.31e-05,0.107,-10.981,0.0444,79.526,0.542,4.0,4.0,no
1Zg71dOvDOf63sXwYEnGol,0.0729,0.79,191080.0,0.73,0.0,0.0619,-9.904,0.0802,109.254,0.899,9.0,4.0,no
7K9Wbyz3tw65D6fTvNrvyy,0.156,0.518,206640.0,0.877,0.000136,0.843,-9.67,0.169,109.326,0.624,1.0,4.0,no
21Ed654mg06PW1w7xYvrXl,0.239,0.57,207600.0,0.646,0.0,0.0457,-11.165,0.0493,89.237,0.642,5.0,4.0,no
7vuYJnbxnS6tYCvgysnN6i,0.1,0.617,231573.0,0.463,0.0,0.0939,-13.231,0.0278,116.351,0.926,9.0,4.0,no
6fz5BHXCOxGgE6GtDhHQ1E,0.582,0.678,161400.0,0.479,0.0,0.126,-13.263,0.0387,110.513,0.78,1.0,4.0,no
6el0yAnVeBb8u3sckYk7K2,0.681,0.165,216213.0,0.255,1.7e-05,0.119,-12.151,0.0299,179.145,0.0718,2.0,3.0,no
29dW0oJmJC8gw3FpJs5kqS,0.673,0.47,207307.0,0.396,4.36e-05,0.67,-11.941,0.0359,93.644,0.426,11.0,3.0,no
0yVwzXv3oKYODLWcSOBQqM,0.362,0.205,285720.0,0.577,0.0,0.719,-10.253,0.046,199.124,0.458,3.0,3.0,no
71xkRU7E2dGnYq4ZbSViZs,0.108,0.678,156600.0,0.559,3.67e-05,0.17,-11.644,0.028,118.383,0.865,0.0,4.0,no
6fXseQ4TPa02SRGDf7Hm2p,0.00679,0.437,237280.0,0.822,0.000573,0.141,-9.258,0.14,117.194,0.659,11.0,4.0,no
00VQ3oheHZ6JOMTqLNYpcH,0.537,0.591,227933.0,0.572,0.0,0.0981,-6.783,0.0275,73.899,0.317,11.0,4.0,no
4yij8S9rWbsdtOVz1hCfWU,0.609,0.621,253720.0,0.482,9.25e-06,0.441,-7.293,0.0249,99.962,0.356,0.0,4.0,no
41e8y8N7OLiVTWMam9iebK,0.137,0.391,305960.0,0.543,0.000364,0.0856,-7.765,0.0371,144.552,0.238,4.0,4.0,no
3E9ro9jLZ4UJyy2EAqzk5m,0.412,0.601,254080.0,0.493,0.0,0.225,-8.209,0.0269,141.959,0.27,0.0,4.0,no
01hIn9BzXnkmV5dRSHkJuE,0.156,0.596,242653.0,0.796,0.000542,0.0881,-8.339,0.0644,130.316,0.886,11.0,4.0,no
5fIbw3u8OcVU86exvySvGx,0.944,0.616,182467.0,0.386,0.333,0.12,-11.353,0.0294,78.222,0.135,5.0,3.0,no
4HAcKYVB5SDYvRjYA8yL0k,0.262,0.618,222440.0,0.651,0.000148,0.121,-7.917,0.0293,106.25,0.705,10.0,4.0,no
28nhDKsCRl7Zqf2TdC1Obt,0.293,0.569,319333.0,0.593,7.25e-06,0.358,-9.003,0.0456,127.548,0.488,6.0,4.0,no
25tCoH8AHYx9K2tsdhXngp,0.552,0.592,284907.0,0.567,1.04e-06,0.0782,-6.501,0.0273,81.155,0.425,2.0,4.0,no
5VpJrXw5GRP0tSFXAzrRM5,0.464,0.394,240653.0,0.557,0.0,0.112,-7.152,0.0324,172.912,0.186,9.0,4.0,no
2cUK8oiTeI2JncVThCsFVg,0.0457,0.477,386680.0,0.931,0.00876,0.458,-5.723,0.0794,109.723,0.465,2.0,4.0,no
5IrhefVpVeDiF1FK9nBQyB,0.629,0.694,195000.0,0.47,0.00102,0.133,-10.545,0.032,109.294,0.734,4.0,4.0,no
3dn6qXlHYAQpOqMTWxkGOR,0.0896,0.493,252600.0,0.573,0.0,0.0413,-7.93,0.0282,77.126,0.473,1.0,4.0,no
3ypCEjBjVSHg42CMagqG13,0.325,0.453,229547.0,0.75,0.000126,0.117,-6.658,0.186,171.925,0.764,5.0,4.0,no
7egxDkaA0A2vXaB6p7zJvo,0.177,0.425,235787.0,0.641,3.94e-05,0.065,-6.672,0.0384,145.745,0.189,0.0,4.0,no
7zwjgbn3Oc3j2efypLhJnU,0.113,0.508,250147.0,0.567,0.0351,0.111,-8.642,0.0277,109.895,0.418,8.0,4.0,no
3oCUfoqrkQiapnJk7UL8IE,0.157,0.358,253760.0,0.774,0.0,0.182,-6.825,0.0362,176.116,0.301,0.0,4.0,no
0NNJJmDpEW21fYzmlTkZuc,0.804,0.429,275253.0,0.485,0.0249,0.257,-10.76,0.0388,136.351,0.318,2.0,4.0,no
21NBM65zjvqub73SRt5xfJ,0.624,0.458,254747.0,0.483,5.62e-06,0.0754,-7.909,0.0366,104.823,0.513,10.0,3.0,no
2KSJ1p9uRrdaI9Dj9tqrCL,0.568,0.536,187853.0,0.31,0.000145,0.162,-8.041,0.0492,127.597,0.472,0.0,4.0,no
6XWs9hhcnolQE1CJIE1pMn,0.842,0.269,188227.0,0.239,0.00194,0.0938,-10.522,0.03,176.916,0.162,0.0,3.0,no
09draJynMyJ85ufQp9uiBk,0.478,0.42,211293.0,0.548,0.0,0.259,-7.221,0.0398,77.018,0.471,2.0,4.0,no
0VIiyb6ebpMipzEGMbjqKG,0.152,0.615,244587.0,0.733,0.0,0.109,-4.808,0.0335,122.58,0.796,8.0,4.0,no
6pIzMMG3VGvREAyfcofbUF,0.248,0.732,152080.0,0.489,2.65e-06,0.188,-6.28,0.035,119.974,0.654,1.0,4.0,no
5fgnH1ei9xgd9JbiHlRcNQ,0.277,0.496,245200.0,0.423,0.0,0.105,-7.318,0.0282,131.682,0.258,5.0,4.0,no
6v3pzZrLDWKekcBI6chgZ9,0.0519,0.674,232000.0,0.82,0.0,0.377,-5.158,0.0597,121.001,0.525,8.0,4.0,no
46uJE6zJMEg63Fh08uxA4i,0.127,0.412,187400.0,0.394,0.0,0.0833,-6.341,0.0283,68.37,0.359,5.0,4.0,no
1QqhhQCkKQCtuwB8GeQQnZ,0.227,0.632,200307.0,0.708,3.55e-05,0.101,-6.165,0.0617,63.136,0.855,10.0,4.0,no
3kLKVqFpZijIReQJtQ4WSo,0.326,0.358,275373.0,0.395,8.55e-06,0.307,-7.493,0.033,88.908,0.219,5.0,3.0,no
6b8HbMAjrWbGfWrVfyb5RV,0.956,0.378,193253.0,0.158,8.84e-05,0.284,-12.018,0.0269,66.859,0.159,8.0,4.0,no
2Dd7HGC5NPPhVE4p5rStgw,0.714,0.642,274613.0,0.456,0.00103,0.0988,-7.923,0.0281,119.995,0.674,0.0,4.0,no
6X5DnbDW9n8mbvKoKTEuAt,0.0133,0.589,253813.0,0.913,0.0,0.109,-4.454,0.0458,131.979,0.805,0.0,4.0,no
5SUyR7lT5JjNxUMDT1LSBo,0.444,0.322,271853.0,0.553,0.0,0.957,-5.779,0.0317,81.946,0.223,5.0,3.0,no
1UQST36ygsRXTB97OdbnlS,0.0562,0.653,184093.0,0.64,0.0,0.168,-6.19,0.034,125.301,0.912,1.0,4.0,no
5HzoxUNy8KTnvPWJJWobiD,0.938,0.404,233427.0,0.132,0.000957,0.0948,-14.092,0.03,100.889,0.235,4.0,4.0,no
5MXTuFn72VmrU5oTS1vvE8,0.37,0.241,223507.0,0.581,1.16e-06,0.972,-6.22,0.037,85.001,0.397,0.0,4.0,no
7vdf7xpKud2sIs5qYd2bqR,0.169,0.389,320387.0,0.903,2.17e-06,0.958,-3.908,0.0469,123.082,0.61,8.0,4.0,no
1nLtB5wF9oZswlrvusfDo3,0.0526,0.445,227920.0,0.949,0.0,0.969,-3.854,0.076,124.87,0.308,10.0,4.0,no
4OUuoAz6CTMZT2A6cswuN5,0.903,0.248,273000.0,0.126,0.000289,0.165,-14.515,0.0395,80.516,0.178,3.0,1.0,no
5i04Jy87RLxoZszJqY3QAN,0.624,0.458,254747.0,0.483,5.62e-06,0.0754,-7.909,0.0366,104.823,0.513,10.0,3.0,no
3ts3nBCGF7K9JvSjWVQfX8,0.568,0.536,187853.0,0.31,0.000145,0.162,-8.041,0.0492,127.597,0.472,0.0,4.0,no
4IbOPxstIn2KbdlWf5xRZ0,0.842,0.269,188227.0,0.239,0.00194,0.0938,-10.522,0.03,176.916,0.162,0.0,3.0,no
5yHRupjhJzuqxW5WjGTRr7,0.478,0.42,211293.0,0.548,0.0,0.259,-7.221,0.0398,77.018,0.471,2.0,4.0,no
4fIWvT19w9PR0VVBuPYpWA,0.152,0.615,244587.0,0.733,0.0,0.109,-4.808,0.0335,122.58,0.796,8.0,4.0,no
6tIMQzqc9PEz5YGahYkdRV,0.248,0.732,152080.0,0.489,2.65e-06,0.188,-6.28,0.035,119.974,0.654,1.0,4.0,no
0Xwfq9T1CruynQcHKY1hs4,0.277,0.496,245200.0,0.423,0.0,0.105,-7.318,0.0282,131.682,0.258,5.0,4.0,no
7ovHgp4XrRc2vSyXftHjNN,0.0519,0.674,232000.0,0.82,0.0,0.377,-5.158,0.0597,121.001,0.525,8.0,4.0,no
1YlCqvmX9P8XlAKPyHyGw1,0.127,0.412,187400.0,0.394,0.0,0.0833,-6.341,0.0283,68.37,0.359,5.0,4.0,no
2zcZYRidtr3SYLsPlxWTz6,0.227,0.632,200307.0,0.708,3.55e-05,0.101,-6.165,0.0617,63.136,0.855,10.0,4.0,no
6d2i9NFTSQaXIwQUSombV7,0.326,0.358,275373.0,0.395,8.55e-06,0.307,-7.493,0.033,88.908,0.219,5.0,3.0,no
0cAsNLAI7ah9o1qHaV95wj,0.956,0.378,193253.0,0.158,8.84e-05,0.284,-12.018,0.0269,66.859,0.159,8.0,4.0,no
4Q6rcWGuHQAxMxzC0DbJm4,0.714,0.642,274613.0,0.456,0.00103,0.0988,-7.923,0.0281,119.995,0.674,0.0,4.0,no
3M6DF51mC3n6WBCFJu5EPk,0.461,0.399,268493.0,0.497,1.13e-05,0.86,-9.431,0.0575,105.554,0.256,11.0,4.0,no
5ZVBUPbxc3M9Nl3myCvKgm,0.638,0.453,271973.0,0.35,1.88e-06,0.689,-9.904,0.0372,100.375,0.331,0.0,3.0,no
2xYgluEcf9XJz8F2j02vfD,0.463,0.474,183800.0,0.571,9.81e-06,0.76,-6.853,0.058,114.488,0.349,7.0,4.0,no
110Uz8DPh2tfaiGychRbfN,0.495,0.542,203627.0,0.576,1.63e-06,0.963,-7.648,0.0694,101.3,0.481,2.0,4.0,no
3J7wlFKE3cF5iZA1gODpRF,0.672,0.442,236200.0,0.342,0.0,0.809,-8.65,0.0356,131.289,0.268,11.0,4.0,no
2RMJwOMiBb2KZyp1isqVHj,0.572,0.402,283800.0,0.407,0.0,0.876,-7.609,0.0368,108.849,0.305,1.0,3.0,no
4p6qfJ1EQIMY0334wMy3wI,0.808,0.494,277867.0,0.42,0.0,0.835,-10.417,0.058,131.222,0.335,7.0,4.0,no
3k41YPhcXPVfwSo58DmJly,0.453,0.628,217173.0,0.722,0.0,0.962,-7.702,0.0482,123.999,0.446,9.0,4.0,no
6rs8RYJ17E7SewRgrZgipI,0.435,0.381,309667.0,0.873,0.0,0.853,-5.264,0.194,141.228,0.342,5.0,4.0,no
4oanaMsPsmB9V0gPe7dpoo,0.467,0.369,365533.0,0.413,0.0547,0.958,-8.644,0.0309,130.711,0.206,1.0,4.0,no
5rJwyD92QyXFKFxHJeU1p6,0.355,0.647,185067.0,0.347,0.0,0.296,-6.076,0.0691,121.026,0.484,5.0,4.0,no
6InhbD5bjDd1fD3l52PaDk,0.249,0.678,186107.0,0.66,1.06e-06,0.332,-6.277,0.0528,108.948,0.702,8.0,4.0,no
2hsNOuLkdRweSaFe40NxUx,0.59,0.36,271787.0,0.381,5.15e-05,0.0846,-8.666,0.0488,198.228,0.346,1.0,3.0,no
2EEFwBEvBUFNsTqox8buZp,0.505,0.593,297027.0,0.398,1.52e-06,0.0515,-8.214,0.0471,101.808,0.431,1.0,4.0,no
6w4YgSWikDIfeLtoAUjcuP,0.36,0.624,205307.0,0.754,2.32e-05,0.108,-7.219,0.0758,144.048,0.773,5.0,4.0,no
49Z4iNacInrl2pNZDCbOda,0.749,0.521,220173.0,0.36,0.000239,0.116,-9.183,0.029,137.863,0.36,11.0,4.0,no
0aEmFUKAFuaUFzReJqq0Gu,0.585,0.639,196453.0,0.43,8.68e-05,0.109,-7.559,0.0292,107.998,0.39,5.0,4.0,no
54na26cljdGqXVSI2nk6DQ,0.86,0.636,252133.0,0.314,0.00154,0.0909,-14.408,0.0308,94.985,0.411,3.0,4.0,no
2XW7mOSqDYDByawon68xd6,0.39,0.686,212373.0,0.688,1.03e-06,0.0924,-4.981,0.0254,123.125,0.493,6.0,4.0,no
3N1ShyaEFVwiO36A2yeVR7,0.314,0.698,166760.0,0.506,1.08e-06,0.421,-8.274,0.0518,105.034,0.472,9.0,1.0,no
37u32aCefr1Q249sJkE3mo,0.891,0.33,269800.0,0.161,0.0191,0.101,-15.495,0.0355,67.398,0.13,2.0,3.0,no
1WqsREavcr6qHA8oAbnaIa,0.491,0.402,254040.0,0.605,0.0,0.33,-7.257,0.0724,209.648,0.59,2.0,3.0,no
05XFDTvvbMj5ngYohTRriv,0.767,0.121,305507.0,0.149,0.0454,0.125,-18.043,0.0346,72.165,0.046,9.0,4.0,no
4m4aQLiPbWFyE07xRoJPhc,0.461,0.505,170213.0,0.465,0.0,0.169,-6.599,0.0566,141.884,0.555,0.0,4.0,no
56t3m0lqE6zU1EfgFOPqst,0.355,0.647,185067.0,0.347,0.0,0.296,-6.076,0.0691,121.026,0.484,5.0,4.0,no
7oQs0qakNPmmRNvXcr9QBT,0.248,0.677,186107.0,0.659,1.07e-06,0.332,-6.279,0.0521,108.948,0.723,2.0,4.0,no
30cwzvmxhBPdlD1g9efF0k,0.59,0.36,271787.0,0.381,5.15e-05,0.0846,-8.666,0.0488,198.228,0.346,1.0,3.0,no
6N8w4dGQd3bmfa2oUs8xO3,0.505,0.593,297027.0,0.398,1.52e-06,0.0515,-8.214,0.0471,101.808,0.431,1.0,4.0,no
3E3iZv9qyoKIy13mbjX89A,0.361,0.624,205307.0,0.755,2.32e-05,0.108,-7.219,0.0757,144.048,0.773,5.0,4.0,no
6vhYDNMZgffPwcdXdvMqCS,0.764,0.518,219840.0,0.354,0.00055,0.114,-9.141,0.029,137.749,0.315,11.0,4.0,no
25RxZw46RfYpVWMIrIeZDS,0.585,0.639,196453.0,0.43,8.68e-05,0.109,-7.559,0.0292,107.996,0.39,5.0,4.0,no
204I3ezgUZ0UhU5lLgR6jl,0.86,0.636,252133.0,0.314,0.00154,0.0909,-14.408,0.0308,94.985,0.411,3.0,4.0,no
4T6HLdP6OcAtqC6tGnQelG,0.39,0.686,212373.0,0.688,1.03e-06,0.0924,-4.981,0.0254,123.125,0.493,6.0,4.0,no
3GU6fyFQ1Kuy7R0Pe4IaO7,0.314,0.698,166760.0,0.506,1.08e-06,0.421,-8.274,0.0518,105.034,0.472,9.0,1.0,no
4zKbPdCC2o8726tHh5sEJw,0.891,0.33,269800.0,0.161,0.0191,0.101,-15.495,0.0355,67.398,0.13,2.0,3.0,no
7wgYqjzA3qJLpyz89IlVPA,0.491,0.402,254040.0,0.605,0.0,0.33,-7.257,0.0724,209.648,0.59,2.0,3.0,no
6Px92SOotPZgcW7wz3V0Lm,0.767,0.121,305507.0,0.149,0.0454,0.125,-18.043,0.0346,72.165,0.046,9.0,4.0,no
63hEwEZ5rCy2fwnaZhbr5O,0.315,0.433,306333.0,0.596,5.21e-05,0.944,-8.036,0.0441,122.125,0.211,3.0,3.0,no
1woduAZtMYqTg9nFa3SGIB,0.276,0.494,260360.0,0.5,0.0,0.46,-9.116,0.496,141.379,0.411,8.0,4.0,no
5QzyXrAqvIJtj4W1Hn8n3I,0.673,0.421,232800.0,0.349,0.0,0.953,-8.623,0.0401,61.443,0.313,7.0,4.0,no
7eXY3BfAwWJ67eaTYPP6nQ,0.739,0.454,228600.0,0.178,8.87e-06,0.731,-11.577,0.0353,111.944,0.328,3.0,4.0,no
1bZjbS2djwNPywGIUWFmbY,0.178,0.513,243267.0,0.531,0.0,0.478,-6.45,0.0688,118.609,0.408,8.0,4.0,no
4qbB6FmV0dhrf1hiFg4HQD,0.7,0.437,222000.0,0.387,0.000936,0.939,-10.462,0.0351,99.172,0.364,1.0,4.0,no
3J9FyHUnvLMThrWrfsWvyK,0.177,0.406,149667.0,0.736,0.0,0.967,-4.543,0.172,162.422,0.568,8.0,4.0,no
